survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SNLS-g_AV,SNLS-r_AV,SNLS-i_AV,SNLS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
SNLS,18.5042,18.1928,18.1075,18.0954,18.5244,18.2067,18.1289,18.1125,214.725,52.417,0.0322869,0.0227903,0.0166885,0.0130344,0.0327868,0.0232092,0.0171582,0.0135508
SNLS,18.3166,17.9725,17.8543,17.831,18.3245,17.9813,17.8667,17.8319,215.391,52.4183,0.0335451,0.0236785,0.0173388,0.0135424,0.0340645,0.0241136,0.0178269,0.0140789
SNLS,17.7545,17.5171,17.4484,17.4449,17.7406,17.5257,17.4569,17.4666,215.228,52.4227,0.0377167,0.0266231,0.019495,0.0152265,0.0383007,0.0271123,0.0200438,0.0158297
SNLS,17.6384,17.3183,17.2249,17.2057,17.6331,17.3222,17.2267,17.2218,214.581,52.4474,0.0254352,0.0179539,0.0131469,0.0102684,0.025829,0.0182839,0.013517,0.0106751
SNLS,17.7931,17.5744,17.5242,17.5121,17.9168,17.6547,17.5943,17.5038,214.193,52.4462,0.0313483,0.0221278,0.0162033,0.0126555,0.0318337,0.0225345,0.0166595,0.0131569
SNLS,17.6263,17.0695,16.8652,16.7764,17.6319,17.0985,16.8818,16.8091,214.695,52.4547,0.0301901,0.0213103,0.0156047,0.012188,0.0306576,0.0217019,0.016044,0.0126708
SNLS,18.4652,17.7844,17.541,17.432,18.4684,17.7981,17.5538,17.4557,214.322,52.4535,0.0249161,0.0175875,0.0128786,0.0100588,0.0253019,0.0179107,0.0132412,0.0104573
SNLS,18.7488,18.5193,18.4536,18.4429,18.7682,18.5369,18.4514,18.4733,214.387,52.4539,0.0234624,0.0165614,0.0121272,0.00947192,0.0238256,0.0168657,0.0124686,0.00984715
SNLS,18.409,18.1528,18.0414,18.0066,18.4567,18.122,17.8873,18.0089,215.373,52.4644,0.0333088,0.0235117,0.0172166,0.013447,0.0338245,0.0239437,0.0177013,0.0139797
SNLS,18.7694,18.4462,18.3383,18.3152,18.7697,18.4241,18.337,18.3383,214.417,52.4663,0.022993,0.0162301,0.0118846,0.00928242,0.023349,0.0165283,0.0122192,0.00965016
SNLS,18.4844,18.0684,17.8955,17.8305,18.4924,18.083,17.9107,17.8572,215.64,52.4701,0.0259802,0.0183387,0.0134287,0.0104884,0.0263825,0.0186757,0.0138067,0.0109039
SNLS,18.9736,18.7612,18.7091,18.7085,18.9792,18.8106,18.6824,18.7483,214.177,52.4749,0.029511,0.0208309,0.0152536,0.0119138,0.0299679,0.0212137,0.015683,0.0123858
SNLS,18.8151,18.3099,18.1202,18.0503,18.8453,18.3412,18.1447,18.0909,215.161,52.488,0.0364381,0.0257205,0.0188341,0.0147103,0.0370023,0.0261932,0.0193643,0.0152931
SNLS,18.9725,18.5119,18.3516,18.2984,18.9561,18.5317,18.3643,18.3506,215.419,52.493,0.0314916,0.0222289,0.0162774,0.0127134,0.0319792,0.0226374,0.0167356,0.013217
SNLS,18.3894,17.7004,17.4387,17.3242,18.4199,17.7239,17.478,17.3593,215.329,52.4962,0.0332329,0.0234581,0.0171774,0.0134164,0.0337475,0.0238892,0.017661,0.0139479
SNLS,18.6201,17.9979,17.7689,17.668,18.6348,18.0096,17.7829,17.6912,215.084,52.5142,0.0363947,0.0256899,0.0188117,0.0146928,0.0369583,0.026162,0.0193413,0.0152749
SNLS,18.5408,18.0582,17.8799,17.8066,18.5435,18.0659,17.8803,17.837,214.172,52.5108,0.0277465,0.0195854,0.0143416,0.0112014,0.0281761,0.0199453,0.0147453,0.0116452
SNLS,18.5517,18.0359,17.8335,17.7452,18.563,18.0565,17.8343,17.7731,214.196,52.5118,0.0276027,0.0194839,0.0142673,0.0111434,0.02803,0.0198419,0.0146689,0.0115848
SNLS,18.4934,18.2399,18.1653,18.1581,18.4913,18.259,18.1595,18.1514,214.592,52.5145,0.0239284,0.0168904,0.0123681,0.00966008,0.0242989,0.0172007,0.0127163,0.0100428
SNLS,18.0874,17.6425,17.4615,17.3913,18.0915,17.6765,17.4705,17.4203,214.981,52.5224,0.0368104,0.0259834,0.0190266,0.0148606,0.0373804,0.0264608,0.0195622,0.0154493
SNLS,18.855,18.1547,17.9007,17.7799,18.897,18.1988,17.9212,17.8142,214.18,52.5216,0.0277615,0.019596,0.0143494,0.0112075,0.0281914,0.0199561,0.0147533,0.0116515
SNLS,17.6742,17.0239,16.7535,16.6246,17.692,17.0399,16.766,16.6491,214.754,52.528,0.0319475,0.0225508,0.016513,0.0128974,0.0324422,0.0229652,0.0169779,0.0134084
SNLS,17.9465,17.5667,17.4344,17.3981,17.965,17.5911,17.4456,17.4152,215.423,52.5304,0.0305206,0.0215435,0.0157755,0.0123214,0.0309931,0.0219394,0.0162196,0.0128095
SNLS,18.5457,18.3278,18.2752,18.2712,18.548,18.3412,18.2612,18.287,214.134,52.5375,0.027934,0.0197178,0.0144386,0.0112772,0.0283666,0.0200801,0.014845,0.0117239
SNLS,18.4929,18.0624,17.9058,17.8518,18.5002,18.0666,17.941,17.8698,214.719,52.5424,0.0295735,0.0208751,0.015286,0.011939,0.0300314,0.0212587,0.0157163,0.012412
SNLS,18.0089,17.3443,17.1083,17.0043,18.0138,17.3657,17.1137,17.0297,214.447,52.545,0.0231762,0.0163594,0.0119793,0.0093564,0.0235351,0.01666,0.0123166,0.00972706
SNLS,18.1522,17.5671,17.34,17.2379,18.1595,17.581,17.3574,17.2514,214.304,52.5447,0.0249147,0.0175865,0.0128779,0.0100582,0.0253005,0.0179097,0.0132404,0.0104567
SNLS,18.9899,18.6108,18.4953,18.4618,18.988,18.6463,18.5036,18.4747,214.553,52.5428,0.0242968,0.0171504,0.0125586,0.0098088,0.0246731,0.0174656,0.0129121,0.0101974
SNLS,17.3761,17.0521,16.9469,16.9142,17.3616,17.0659,16.9326,16.94,214.218,52.5499,0.0279334,0.0197174,0.0144382,0.0112769,0.028366,0.0200797,0.0148447,0.0117237
SNLS,18.2846,17.962,17.8603,17.835,18.2912,17.9962,17.8556,17.85,214.577,52.5512,0.0247406,0.0174636,0.0127879,0.00998795,0.0251237,0.0177846,0.0131479,0.0103836
SNLS,17.5676,16.8333,16.568,16.4563,17.5865,16.861,16.5907,16.4841,214.59,52.555,0.0250929,0.0177123,0.01297,0.0101302,0.0254814,0.0180378,0.0133351,0.0105315
SNLS,18.8898,18.3331,18.1237,18.0413,18.8857,18.3675,18.1304,18.085,215.356,52.5558,0.0307071,0.0216752,0.0158719,0.0123967,0.0311826,0.0220735,0.0163187,0.0128878
SNLS,18.2222,17.5592,17.3346,17.2338,18.2427,17.5876,17.3511,17.2544,215.067,52.5585,0.033503,0.0236488,0.017317,0.0135254,0.0340218,0.0240833,0.0178045,0.0140612
SNLS,18.1304,17.7303,17.5943,17.554,18.1409,17.7572,17.6133,17.5712,215.398,52.5609,0.0297969,0.0210327,0.0154014,0.0120292,0.0302583,0.0214193,0.015835,0.0125058
SNLS,18.8469,18.4433,18.2849,18.2263,18.8603,18.4567,18.2786,18.248,214.542,52.564,0.0249476,0.0176097,0.0128949,0.0100715,0.0253339,0.0179333,0.0132579,0.0104705
SNLS,17.4088,16.9148,16.7429,16.6826,17.4361,16.9351,16.7573,16.7111,215.29,52.5672,0.0298459,0.0210673,0.0154268,0.012049,0.030308,0.0214545,0.015861,0.0125263
SNLS,17.9132,17.3638,17.1668,17.0848,18.009,17.3836,17.1849,17.1089,214.634,52.5672,0.0262902,0.0185574,0.0135889,0.0106135,0.0266972,0.0188985,0.0139714,0.011034
SNLS,17.9618,17.371,17.1605,17.068,17.9508,17.3717,17.169,17.0888,215.658,52.5743,0.0270367,0.0190844,0.0139748,0.0109149,0.0274554,0.0194351,0.0143681,0.0113473
SNLS,17.5731,16.9972,16.7907,16.7055,17.5827,17.0235,16.8014,16.733,214.786,52.5794,0.0317764,0.02243,0.0164246,0.0128283,0.0322684,0.0228422,0.0168869,0.0133365
SNLS,17.8396,17.2709,17.0686,16.9824,17.8408,17.2913,17.0731,17.0098,214.328,52.5784,0.0255135,0.0180092,0.0131874,0.0103,0.0259085,0.0183401,0.0135586,0.010708
SNLS,18.0009,17.6636,17.5333,17.5013,18.0026,17.6783,17.5668,17.522,214.742,52.5795,0.030073,0.0212276,0.0155441,0.0121407,0.0305386,0.0216177,0.0159817,0.0126216
SNLS,18.1961,17.9441,17.8655,17.8647,18.1976,17.9385,17.8723,17.8777,215.186,52.5844,0.0276911,0.0195463,0.014313,0.0111791,0.0281199,0.0199055,0.0147159,0.011622
SNLS,17.5815,17.0457,16.8573,16.7667,17.5724,17.0769,16.8526,16.8127,214.067,52.5946,0.0284075,0.020052,0.0146833,0.0114683,0.0288474,0.0204205,0.0150966,0.0119226
SNLS,18.1434,17.7472,17.598,17.5527,18.1267,17.7702,17.611,17.6342,215.322,52.5971,0.0273972,0.0193389,0.0141611,0.0110604,0.0278214,0.0196942,0.0145597,0.0114986
SNLS,17.9182,17.6335,17.5429,17.5224,17.9266,17.6565,17.548,17.5345,214.32,52.5967,0.0266488,0.0188106,0.0137742,0.0107583,0.0270614,0.0191563,0.014162,0.0111845
SNLS,18.2786,17.9708,17.8673,17.8439,18.3068,17.9903,17.8637,17.8753,215.392,52.5986,0.0272716,0.0192502,0.0140962,0.0110097,0.0276939,0.019604,0.014493,0.0114459
SNLS,18.5017,17.8049,17.559,17.44,18.5105,17.8409,17.5608,17.4579,214.158,52.6019,0.0286465,0.0202207,0.0148068,0.0115648,0.0290901,0.0205923,0.0152236,0.0120229
SNLS,17.8748,17.5045,17.3789,17.3428,17.8668,17.5168,17.3909,17.373,215.446,52.6052,0.0276264,0.0195006,0.0142795,0.011153,0.0280541,0.019859,0.0146815,0.0115948
SNLS,17.6631,17.2578,17.1279,17.0894,17.6687,17.2805,17.1436,17.0959,214.411,52.6073,0.0258621,0.0182553,0.0133676,0.0104407,0.0262626,0.0185908,0.0137439,0.0108543
SNLS,18.7915,18.0565,17.7869,17.6569,18.8099,18.0891,17.8043,17.669,214.209,52.6241,0.0286333,0.0202114,0.0148,0.0115595,0.0290767,0.0205828,0.0152166,0.0120174
SNLS,17.8824,17.5688,17.4728,17.4511,17.8866,17.5854,17.4815,17.4592,214.993,52.6346,0.0296561,0.0209333,0.0153286,0.0119724,0.0301153,0.021318,0.0157601,0.0124467
SNLS,18.9104,18.6321,18.5455,18.532,18.9415,18.655,18.5321,18.5087,215.332,52.6398,0.0241651,0.0170574,0.0124905,0.00975561,0.0245393,0.0173709,0.0128421,0.0101421
SNLS,17.8939,17.3931,17.2127,17.1377,17.8895,17.4137,17.2142,17.1716,214.488,52.654,0.0318185,0.0224597,0.0164463,0.0128453,0.0323111,0.0228724,0.0169093,0.0133542
SNLS,18.7483,18.4277,18.3205,18.2877,18.7596,18.4374,18.3383,18.3094,214.264,52.6532,0.028702,0.0202599,0.0148355,0.0115872,0.0291464,0.0206322,0.0152531,0.0120462
SNLS,18.5775,18.0977,17.9467,17.8911,18.5729,18.1194,17.9534,17.9153,214.506,52.6614,0.0325819,0.0229986,0.016841,0.0131536,0.0330864,0.0234212,0.017315,0.0136746
SNLS,18.9724,18.5223,18.3375,18.2677,18.9679,18.5325,18.3459,18.3006,214.629,52.6672,0.0298968,0.0211032,0.0154531,0.0120695,0.0303597,0.021491,0.0158881,0.0125477
SNLS,18.4972,18.077,17.9459,17.898,18.5053,18.0932,17.9498,17.9221,214.732,52.6738,0.0282976,0.0199744,0.0146265,0.011424,0.0287358,0.0203415,0.0150382,0.0118765
SNLS,18.5533,18.2971,18.2239,18.2153,18.5436,18.3103,18.233,18.2056,214.265,52.6835,0.0292753,0.0206646,0.0151318,0.0118186,0.0297286,0.0210443,0.0155578,0.0122868
SNLS,17.658,17.2909,17.1718,17.1349,17.6572,17.3195,17.1729,17.1343,214.3,52.687,0.0307069,0.0216751,0.0158718,0.0123966,0.0311824,0.0220734,0.0163186,0.0128877
SNLS,17.336,16.853,16.6784,16.6124,17.3646,16.8798,16.6921,16.6284,214.173,52.6898,0.0286077,0.0201933,0.0147868,0.0115491,0.0290507,0.0205644,0.015203,0.0120067
SNLS,17.4937,17.1231,17.0038,16.9688,17.5149,17.1453,17.0081,16.9915,214.057,52.6881,0.031625,0.0223231,0.0163463,0.0127672,0.0321147,0.0227334,0.0168065,0.013273
SNLS,17.9766,17.3628,17.1081,16.9865,17.9954,17.3901,17.1321,17.0237,214.71,52.6949,0.0278423,0.019653,0.0143911,0.0112401,0.0282734,0.0200142,0.0147962,0.0116854
SNLS,17.8698,17.5736,17.4793,17.4755,17.8748,17.5913,17.5028,17.4873,214.872,52.7025,0.0248654,0.0175517,0.0128524,0.0100383,0.0252504,0.0178743,0.0132142,0.010436
SNLS,17.8153,17.3038,17.1197,17.0466,17.8143,17.332,17.1325,17.0711,214.927,52.7081,0.0236793,0.0167145,0.0122394,0.00955949,0.0240459,0.0170216,0.0125839,0.0099382
SNLS,17.8999,17.2133,16.9581,16.8508,17.912,17.2489,16.9822,16.8854,215.025,52.7148,0.0242308,0.0171038,0.0125244,0.00978213,0.024606,0.0174181,0.012877,0.0101697
SNLS,18.699,18.0264,17.7807,17.6738,18.6966,18.0534,17.8069,17.7029,215.196,52.7168,0.027271,0.0192498,0.0140958,0.0110095,0.0276933,0.0196035,0.0144926,0.0114456
SNLS,18.615,18.3475,18.2608,18.2498,18.5842,18.3562,18.2635,18.2394,214.179,52.7233,0.0299265,0.0211242,0.0154684,0.0120815,0.0303899,0.0215124,0.0159039,0.0125602
SNLS,17.8582,17.5025,17.3874,17.3529,17.8638,17.5153,17.3953,17.3638,214.274,52.7267,0.0312472,0.0220565,0.0161511,0.0126147,0.0317311,0.0224618,0.0166057,0.0131145
SNLS,17.4127,16.8503,16.6342,16.5336,17.4172,16.8652,16.6525,16.5618,215.373,52.7443,0.0226326,0.0159756,0.0116983,0.00913692,0.022983,0.0162692,0.0120276,0.00949889
SNLS,18.6619,18.2031,18.0221,17.9428,18.6461,18.2167,18.0144,17.967,214.335,52.7505,0.0338693,0.0239073,0.0175064,0.0136733,0.0343937,0.0243466,0.0179992,0.0142149
SNLS,18.7835,18.5326,18.4668,18.4536,18.7908,18.5579,18.4616,18.4629,214.541,52.7514,0.0340252,0.0240173,0.0175869,0.0137362,0.034552,0.0244587,0.018082,0.0142804
SNLS,18.4718,17.8232,17.6027,17.5188,18.493,17.8468,17.6214,17.5377,215.03,52.7567,0.0230826,0.0162933,0.0119309,0.0093186,0.02344,0.0165927,0.0122668,0.00968776
SNLS,17.4597,16.9785,16.8123,16.745,17.4642,16.9918,16.8258,16.7642,214.257,52.7648,0.0319653,0.0225633,0.0165222,0.0129046,0.0324602,0.022978,0.0169873,0.0134158
SNLS,18.3526,17.9442,17.8099,17.7609,18.3686,17.9643,17.8143,17.7813,214.532,52.7734,0.0333401,0.0235338,0.0172329,0.0134596,0.0338564,0.0239663,0.017718,0.0139929
SNLS,18.9865,18.5677,18.4246,18.379,19,18.5896,18.4259,18.3704,214.634,52.7916,0.0271846,0.0191888,0.0140512,0.0109746,0.0276055,0.0195414,0.0144467,0.0114094
SNLS,17.5896,17.1745,17.0129,16.954,17.5934,17.1943,17.0223,16.9721,214.854,52.796,0.0230941,0.0163014,0.0119369,0.00932326,0.0234517,0.016601,0.0122729,0.00969261
SNLS,18.0667,17.6532,17.5154,17.4692,18.077,17.6854,17.5208,17.491,214.652,52.8021,0.0265209,0.0187203,0.0137081,0.0107067,0.0269316,0.0190643,0.014094,0.0111308
SNLS,17.9748,17.6366,17.5236,17.4968,17.9632,17.6673,17.5363,17.518,214.063,52.8048,0.0289047,0.0204029,0.0149403,0.011669,0.0293522,0.0207779,0.0153608,0.0121313
SNLS,17.5284,16.9195,16.6868,16.5828,17.5431,16.9556,16.7066,16.607,215.672,52.8072,0.0275566,0.0194514,0.0142435,0.0111248,0.0279833,0.0198088,0.0146444,0.0115655
SNLS,18.6629,18.3257,18.22,18.1878,18.6531,18.3439,18.2046,18.1985,214.4,52.8112,0.0317407,0.0224048,0.0164062,0.012814,0.0322322,0.0228165,0.016868,0.0133216
SNLS,17.6369,17.3306,17.2394,17.2202,17.6272,17.3542,17.2523,17.2351,214.624,52.8148,0.0276421,0.0195117,0.0142877,0.0111593,0.0280701,0.0198703,0.0146899,0.0116014
SNLS,18.7545,18.3712,18.2372,18.191,18.7704,18.3817,18.2482,18.2137,214.526,52.8177,0.0309748,0.0218642,0.0160103,0.0125047,0.0314544,0.022266,0.0164609,0.0130001
SNLS,18.5295,18.1275,17.9841,17.9289,18.5742,18.1351,18.0061,17.9417,214.449,52.8201,0.031398,0.0221629,0.016229,0.0126756,0.0318842,0.0225702,0.0166858,0.0131777
SNLS,18.3851,17.7686,17.5313,17.4355,18.3986,17.7886,17.5398,17.4549,215.26,52.8274,0.0273832,0.019329,0.0141538,0.0110548,0.0278072,0.0196842,0.0145523,0.0114927
SNLS,17.5624,17.2395,17.1432,17.1252,17.5821,17.2561,17.152,17.1418,214.173,52.8446,0.0306907,0.0216636,0.0158634,0.01239,0.0311659,0.0220617,0.01631,0.0128809
SNLS,17.9747,17.722,17.6419,17.6245,17.9785,17.7367,17.6375,17.6397,215.499,52.8476,0.0248796,0.0175618,0.0128598,0.0100441,0.0252649,0.0178845,0.0132218,0.010442
SNLS,17.5164,17.2135,17.1144,17.0916,17.5178,17.2273,17.116,17.1,214.803,52.853,0.026026,0.018371,0.0134523,0.0105069,0.026429,0.0187085,0.013831,0.0109231
SNLS,18.0112,17.3753,17.1425,17.0326,18.0227,17.4072,17.1481,17.0669,214.403,52.8538,0.0285549,0.020156,0.0147595,0.0115278,0.028997,0.0205264,0.0151749,0.0119845
SNLS,18.2587,17.9521,17.8656,17.8466,18.2611,17.9653,17.8599,17.8653,214.796,52.857,0.0264045,0.0186382,0.013648,0.0106597,0.0268134,0.0189807,0.0140322,0.011082
SNLS,18.5007,17.8243,17.5603,17.4431,18.5147,17.8588,17.5658,17.4662,214.989,52.8607,0.021619,0.0152602,0.0111745,0.00872776,0.0219538,0.0155407,0.011489,0.00907351
SNLS,18.2996,17.8515,17.683,17.6211,18.2737,17.8646,17.6904,17.6499,215.027,52.8637,0.0222247,0.0156877,0.0114875,0.00897225,0.0225688,0.015976,0.0118109,0.00932769
SNLS,18.7135,18.3332,18.2052,18.1568,18.6971,18.3402,18.2032,18.1599,215.578,52.8704,0.027562,0.0194552,0.0142462,0.011127,0.0279887,0.0198127,0.0146473,0.0115678
SNLS,17.413,17.0666,16.939,16.9014,17.4131,17.0886,16.9553,16.9305,215.135,52.8901,0.0261513,0.0184594,0.0135171,0.0105574,0.0265562,0.0187986,0.0138976,0.0109757
SNLS,18.2169,17.5336,17.2887,17.1746,18.2446,17.5679,17.2966,17.2173,214.557,52.8929,0.0311846,0.0220123,0.0161187,0.0125894,0.0316674,0.0224168,0.0165724,0.0130882
SNLS,17.5213,16.9825,16.7448,16.6336,17.5564,17.0173,16.7579,16.674,214.124,52.8908,0.0320137,0.0225975,0.0165473,0.0129242,0.0325094,0.0230128,0.0170131,0.0134362
SNLS,18.1033,17.8549,17.7729,17.7488,18.0894,17.8639,17.779,17.7667,215.659,52.8957,0.0280358,0.0197896,0.0144911,0.0113182,0.0284699,0.0201533,0.0148991,0.0117666
SNLS,17.8069,17.4847,17.3743,17.341,17.7956,17.4851,17.3832,17.3573,215.595,52.9003,0.0286987,0.0202575,0.0148338,0.0115858,0.029143,0.0206298,0.0152513,0.0120448
SNLS,18.8834,18.4144,18.2572,18.2627,18.8848,18.4286,18.2601,18.2156,214.068,52.8988,0.0327011,0.0230827,0.0169026,0.0132017,0.0332075,0.0235069,0.0173784,0.0137247
SNLS,17.4023,16.8029,16.5474,16.4247,17.404,16.8224,16.5695,16.4641,215.379,52.9065,0.029961,0.0211486,0.0154863,0.0120955,0.030425,0.0215372,0.0159222,0.0125747
SNLS,17.6785,16.9547,16.6906,16.5638,17.6977,16.9844,16.7047,16.5887,214.332,52.9064,0.0262991,0.0185638,0.0135935,0.0106171,0.0267063,0.0189049,0.0139762,0.0110377
SNLS,18.713,18.1366,17.8887,17.7861,18.7028,18.1606,17.9215,17.8184,215.084,52.9087,0.0256804,0.018127,0.0132737,0.0103673,0.026078,0.0184601,0.0136473,0.0107781
SNLS,18.5242,18.2153,18.1243,18.1192,18.5054,18.2349,18.1124,18.0988,214.084,52.9184,0.0329266,0.0232419,0.0170191,0.0132927,0.0334364,0.023669,0.0174982,0.0138193
SNLS,17.533,17.0488,16.8823,16.817,17.5445,17.079,16.8844,16.8475,214.076,52.9184,0.0330206,0.0233083,0.0170677,0.0133307,0.0335319,0.0237366,0.0175482,0.0138588
SNLS,18.0183,17.5849,17.4437,17.3931,18.0143,17.6101,17.4549,17.4164,214.649,52.9226,0.0338272,0.0238776,0.0174846,0.0136563,0.034351,0.0243164,0.0179768,0.0141973
SNLS,18.757,18.2711,18.1006,18.0192,18.7833,18.2918,18.1026,18.0397,214.709,52.9268,0.031284,0.0220824,0.0161701,0.0126295,0.0317684,0.0224882,0.0166252,0.0131299
SNLS,18.8865,18.3804,18.2116,18.1436,18.9149,18.3943,18.2284,18.1589,214.814,52.927,0.0261041,0.0184261,0.0134927,0.0105384,0.0265083,0.0187647,0.0138725,0.0109559
SNLS,17.9052,17.3694,17.1892,17.1081,17.8976,17.3905,17.1998,17.1196,214.528,52.9443,0.0311473,0.021986,0.0160994,0.0125744,0.0316296,0.02239,0.0165527,0.0130725
SNLS,18.6789,18.3682,18.2654,18.2439,18.6768,18.3825,18.2546,18.263,215.436,52.9548,0.03027,0.0213667,0.015646,0.0122202,0.0307387,0.0217593,0.0160864,0.0127043
SNLS,17.6941,17.3629,17.2593,17.2372,17.6869,17.3675,17.2668,17.2382,215.236,52.9642,0.0304699,0.0215078,0.0157493,0.0123009,0.0309417,0.021903,0.0161926,0.0127882
SNLS,17.8943,17.4081,17.2138,17.1344,17.892,17.4254,17.2269,17.1368,215.232,52.9662,0.0305274,0.0215484,0.015779,0.0123241,0.0310001,0.0219444,0.0162232,0.0128124
SNLS,18.4955,18.1661,18.0593,18.0236,18.5246,18.189,18.0621,18.0467,214.793,52.969,0.0285138,0.020127,0.0147382,0.0115112,0.0289553,0.0204969,0.0151531,0.0119672
SNLS,18.5179,17.8128,17.5395,17.4015,18.5418,17.84,17.5412,17.4241,214.223,52.9698,0.0285049,0.0201208,0.0147336,0.0115076,0.0289463,0.0204905,0.0151484,0.0119635
SNLS,17.7569,17.4261,17.3127,17.2847,17.7475,17.445,17.3211,17.2976,215.354,52.9734,0.030498,0.0215276,0.0157638,0.0123123,0.0309703,0.0219232,0.0162076,0.0128
SNLS,17.6123,17.2485,17.1448,17.1217,17.5916,17.2538,17.1574,17.1368,215.49,52.9751,0.0310928,0.0219475,0.0160713,0.0125524,0.0315742,0.0223508,0.0165237,0.0130496
SNLS,17.5687,17.1565,17.0268,16.9828,17.5557,17.1783,17.0368,17.0002,214.814,52.9805,0.0289921,0.0204647,0.0149855,0.0117043,0.029441,0.0208407,0.0154073,0.012168
SNLS,18.6865,18.1286,17.9191,17.8189,18.6878,18.1667,17.9251,17.83,214.723,52.9833,0.0308714,0.0217912,0.0159568,0.012463,0.0313494,0.0221916,0.016406,0.0129567
SNLS,17.6585,17.01,16.7595,16.6362,17.6674,17.0415,16.7696,16.6699,214.273,52.9919,0.0273204,0.0192846,0.0141214,0.0110294,0.0277434,0.019639,0.0145189,0.0114664
SNLS,18.129,17.8639,17.792,17.7771,18.1235,17.8836,17.7953,17.7678,214.86,52.9904,0.0296282,0.0209137,0.0153142,0.0119611,0.030087,0.021298,0.0157453,0.012435
SNLS,18.9207,18.5801,18.4518,18.4068,18.9233,18.5737,18.4528,18.4541,215.201,52.9899,0.0311219,0.021968,0.0160863,0.0125641,0.0316038,0.0223717,0.0165391,0.0130619
SNLS,17.8128,17.2171,17.0013,16.9072,17.8234,17.2499,17.0226,16.9333,215.269,52.9931,0.0308494,0.0217757,0.0159455,0.0124541,0.0313271,0.0221758,0.0163943,0.0129475
SNLS,18.8996,18.4221,18.2424,18.1602,18.9417,18.4563,18.2518,18.2119,214.513,52.9945,0.0323421,0.0228293,0.016717,0.0130567,0.0328428,0.0232488,0.0171876,0.013574
SNLS,18.6045,18.0598,17.8697,17.7821,18.5947,18.1056,17.8687,17.783,214.398,52.9988,0.0274035,0.0193433,0.0141643,0.011063,0.0278278,0.0196987,0.014563,0.0115012
SNLS,18.1789,17.4791,17.2485,17.1378,18.179,17.5124,17.2459,17.1682,214.564,53.0067,0.0344908,0.024346,0.0178276,0.0139242,0.0350249,0.0247934,0.0183295,0.0144758
SNLS,18.4433,17.9469,17.767,17.685,18.4338,17.9623,17.7738,17.6955,214.709,53.0109,0.0315103,0.0222422,0.0162871,0.0127209,0.0319982,0.0226509,0.0167455,0.0132249
SNLS,18.6736,17.9881,17.7314,17.6029,18.6747,18.0018,17.7413,17.632,214.489,53.0131,0.0317087,0.0223822,0.0163896,0.012801,0.0321997,0.0227935,0.016851,0.0133081
SNLS,17.9346,17.6772,17.6109,17.5956,17.9217,17.68,17.6115,17.6226,214.302,53.0133,0.0279387,0.0197211,0.014441,0.011279,0.0283713,0.0200835,0.0148475,0.0117259
SNLS,18.696,18.4587,18.4,18.3843,18.6781,18.4634,18.4112,18.3847,214.317,53.027,0.0284599,0.020089,0.0147103,0.0114894,0.0289005,0.0204581,0.0151244,0.0119446
SNLS,17.728,17.3491,17.2278,17.1875,17.7212,17.3645,17.2343,17.2133,215.116,53.0339,0.0323971,0.0228681,0.0167454,0.0130789,0.0328987,0.0232884,0.0172168,0.0135971
SNLS,18.0732,17.6405,17.5067,17.4502,18.0753,17.6564,17.5036,17.4728,214.173,53.0393,0.0306819,0.0216574,0.0158589,0.0123865,0.031157,0.0220554,0.0163053,0.0128772
SNLS,17.7396,17.4837,17.4008,17.385,17.737,17.508,17.4142,17.4063,215.466,53.0461,0.0333771,0.0235599,0.017252,0.0134746,0.0338939,0.0239928,0.0177376,0.0140084
SNLS,17.4748,17.2326,17.1717,17.1628,17.4671,17.2485,17.1722,17.1876,214.219,53.0457,0.0302729,0.0213688,0.0156475,0.0122214,0.0307417,0.0217614,0.016088,0.0127056
SNLS,18.3937,18.1152,18.0253,18.0039,18.3942,18.1384,18.042,17.9972,215.491,53.0517,0.0332273,0.0234542,0.0171745,0.0134141,0.0337418,0.0238852,0.017658,0.0139455
SNLS,18.1622,17.905,17.8283,17.8173,18.1266,17.9043,17.826,17.806,215.139,53.0557,0.0323744,0.0228521,0.0167337,0.0130698,0.0328757,0.0232721,0.0172048,0.0135876
SNLS,18.1031,17.613,17.4258,17.3391,18.0942,17.6291,17.4379,17.3583,215.067,53.0574,0.0317388,0.0224034,0.0164051,0.0128132,0.0322302,0.0228151,0.016867,0.0133208
SNLS,18.8989,18.5249,18.4173,18.3802,18.8789,18.5552,18.4028,18.3969,214.153,53.0561,0.0315479,0.0222687,0.0163065,0.0127361,0.0320364,0.0226779,0.0167655,0.0132407
SNLS,18.4388,17.8433,17.6292,17.5207,18.4688,17.8942,17.6444,17.547,214.346,53.0649,0.0306312,0.0216216,0.0158327,0.012366,0.0311055,0.022019,0.0162783,0.0128559
SNLS,18.6071,18.1468,17.9835,17.9145,18.5953,18.157,17.9771,17.9807,215.588,53.0679,0.0308738,0.0217929,0.0159581,0.012464,0.0313519,0.0221934,0.0164073,0.0129578
SNLS,17.8976,17.4604,17.3204,17.2597,17.893,17.4771,17.3154,17.2839,214.4,53.0713,0.0314425,0.0221943,0.016252,0.0126935,0.0319293,0.0226021,0.0167095,0.0131964
