survey,SDSS-g,SDSS-r,SDSS-i,SDSS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SDSS-g_AV,SDSS-r_AV,SDSS-i_AV,SDSS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
SDSS,18.807,18.222,18.0182,17.9009,18.7463,18.2225,18.0287,17.9373,309.011,1.22081,0.250925,0.172429,0.127726,0.0954437,0.241997,0.171305,0.126643,0.100017
SDSS,18.9193,18.3559,18.1734,18.0734,18.8556,18.3608,18.18,18.1122,309.014,-0.07323,0.310942,0.213671,0.158276,0.118272,0.299878,0.212278,0.156934,0.12394
SDSS,18.7793,18.1227,17.8905,17.7564,18.6795,18.1171,17.8831,17.781,309.014,0.757865,0.242197,0.166431,0.123283,0.0921236,0.233579,0.165346,0.122238,0.0965381
SDSS,17.7878,17.4603,17.3487,17.2831,17.754,17.467,17.3504,17.3266,309.017,0.745216,0.241312,0.165823,0.122833,0.0917871,0.232725,0.164742,0.121792,0.0961856
SDSS,18.4019,17.8337,17.6452,17.5522,18.3146,17.836,17.6553,17.6228,309.018,0.749917,0.241424,0.1659,0.12289,0.0918298,0.232834,0.164818,0.121848,0.0962302
SDSS,17.137,16.5824,16.3901,16.3029,17.0599,16.5802,16.3987,16.3213,309.021,-0.864224,0.389524,0.26767,0.198275,0.148162,0.375663,0.265925,0.196595,0.155262
SDSS,17.9346,17.1571,16.8701,16.7412,17.8207,17.154,16.8975,16.7806,309.023,0.243065,0.272729,0.187412,0.138825,0.103737,0.263025,0.18619,0.137648,0.108708
SDSS,18.861,18.3903,18.2457,18.1699,18.7787,18.3994,18.256,18.1982,309.023,1.16773,0.258155,0.177397,0.131406,0.0981936,0.248969,0.17624,0.130292,0.102899
SDSS,18.3864,17.9274,17.7997,17.7241,18.3036,17.9515,17.7969,17.7598,309.023,1.10269,0.262202,0.180178,0.133466,0.0997329,0.252872,0.179003,0.132335,0.104512
SDSS,18.7362,18.2919,18.1536,18.0929,18.6919,18.285,18.117,18.0648,309.026,1.18276,0.255466,0.175549,0.130037,0.0971708,0.246376,0.174405,0.128935,0.101827
SDSS,15.9753,15.3339,15.1048,14.9865,15.8758,15.3315,15.0791,15.0195,309.027,0.806284,0.244085,0.167729,0.124244,0.0928418,0.2354,0.166635,0.123191,0.0972908
SDSS,15.934,15.4106,15.2544,15.1849,15.841,15.4148,15.2509,15.2201,309.028,1.20996,0.250653,0.172242,0.127588,0.0953403,0.241735,0.171119,0.126506,0.099909
SDSS,18.5635,17.9026,17.6583,17.5252,18.4687,17.8936,17.6602,17.5801,309.028,0.81447,0.24531,0.168571,0.124868,0.0933079,0.236581,0.167471,0.123809,0.0977792
SDSS,17.1594,16.4731,16.2566,16.1466,17.0645,16.4813,16.2562,16.1762,309.028,-0.875252,0.392273,0.26956,0.199675,0.149208,0.378315,0.267802,0.197983,0.156358
SDSS,18.2349,17.7154,17.529,17.4599,18.1176,17.6872,17.5246,17.4768,309.031,1.2254,0.246349,0.169284,0.125397,0.093703,0.237583,0.16818,0.124334,0.0981932
SDSS,17.3907,16.6166,16.3648,16.2245,17.2752,16.615,16.3584,16.2691,309.031,0.773084,0.241043,0.165638,0.122696,0.0916848,0.232466,0.164558,0.121656,0.0960784
SDSS,18.5373,17.8978,17.6382,17.4862,18.4552,17.8782,17.6257,17.5317,309.031,-0.146177,0.317906,0.218456,0.161821,0.120921,0.306594,0.217032,0.160449,0.126715
SDSS,17.7988,17.3203,17.1569,17.0939,17.7109,17.2956,17.137,17.0939,309.032,1.2259,0.245993,0.16904,0.125215,0.0935675,0.23724,0.167937,0.124154,0.0980513
SDSS,18.7537,18.0646,17.8297,17.7265,18.6328,18.0502,17.8344,17.7392,309.032,0.77338,0.240895,0.165536,0.12262,0.0916284,0.232323,0.164457,0.121581,0.0960193
SDSS,16.9182,16.3913,16.1854,16.1145,16.841,16.3773,16.1979,16.1449,309.035,0.268146,0.270819,0.1861,0.137852,0.103011,0.261183,0.184886,0.136684,0.107947
SDSS,17.7045,16.8518,16.582,16.4162,17.5826,16.8675,16.5718,16.46,309.038,1.08781,0.260401,0.178941,0.132549,0.099048,0.251135,0.177774,0.131426,0.103794
SDSS,17.6581,17.2544,17.1182,17.0624,17.5893,17.2528,17.1113,17.0818,309.038,1.17985,0.254961,0.175203,0.12978,0.0969789,0.245889,0.17406,0.12868,0.101626
SDSS,18.6032,17.6787,17.3759,17.1924,18.4535,17.6866,17.3782,17.2565,309.038,1.15761,0.258556,0.177673,0.13161,0.0983461,0.249356,0.176514,0.130495,0.103059
SDSS,18.9297,18.4597,18.3143,18.2495,18.8894,18.459,18.2754,18.2097,309.039,1.09281,0.260319,0.178884,0.132508,0.0990167,0.251056,0.177718,0.131384,0.103762
SDSS,18.8978,18.4246,18.2804,18.2047,18.8139,18.4315,18.2687,18.2248,309.04,1.08232,0.260084,0.178723,0.132388,0.0989274,0.250829,0.177557,0.131266,0.103668
SDSS,18.6401,17.8957,17.5999,17.4316,18.5346,17.8893,17.6286,17.4887,309.04,0.771426,0.239735,0.16474,0.12203,0.0911873,0.231205,0.163665,0.120996,0.095557
SDSS,17.2617,16.5831,16.3824,16.271,17.1543,16.5823,16.3687,16.2981,309.04,0.743621,0.238487,0.163882,0.121395,0.0907127,0.230001,0.162813,0.120366,0.0950596
SDSS,17.6427,17.1495,16.9854,16.8888,17.5811,17.1537,16.9917,16.9356,309.041,1.20342,0.249695,0.171584,0.1271,0.0949758,0.24081,0.170465,0.126023,0.099527
SDSS,16.7683,16.3344,16.1926,16.1183,16.7046,16.3312,16.184,16.1519,309.041,0.739589,0.238253,0.163721,0.121276,0.0906237,0.229776,0.162654,0.120248,0.0949664
SDSS,18.4912,18.0336,17.8866,17.8019,18.4401,18.0345,17.8816,17.8513,309.041,0.727575,0.237742,0.16337,0.121015,0.0904292,0.229282,0.162305,0.11999,0.0947625
SDSS,17.7445,17.0828,16.8635,16.7366,17.6449,17.0806,16.8521,16.7793,309.043,0.756295,0.238714,0.164038,0.12151,0.0907991,0.23022,0.162968,0.120481,0.0951502
SDSS,16.8036,16.1138,15.8708,15.7466,16.704,16.1036,15.8596,15.7668,309.043,-0.0979332,0.309099,0.212405,0.157338,0.117571,0.2981,0.211019,0.156004,0.123205
SDSS,17.5945,17.1015,16.9291,16.8773,17.5176,17.0887,16.9308,16.8814,309.044,0.365303,0.267239,0.18364,0.13603,0.101649,0.25773,0.182442,0.134877,0.10652
SDSS,16.4748,15.8505,15.63,15.5181,16.3855,15.8426,15.633,15.5494,309.045,-0.882259,0.398938,0.274139,0.203067,0.151743,0.384742,0.272352,0.201346,0.159014
SDSS,18.8317,18.3669,18.2261,18.1659,18.7425,18.3759,18.2431,18.2304,309.046,-0.100028,0.309192,0.212469,0.157385,0.117606,0.29819,0.211083,0.156051,0.123242
SDSS,18.1301,17.3589,17.0532,16.8721,18.0206,17.3576,17.0563,16.9181,309.047,1.12965,0.259826,0.178545,0.132257,0.0988291,0.25058,0.177381,0.131136,0.103565
SDSS,16.1062,15.5261,15.338,15.2446,16.0128,15.5149,15.3302,15.264,309.048,-0.857862,0.400441,0.275173,0.203833,0.152315,0.386192,0.273378,0.202105,0.159614
SDSS,16.0183,15.5307,15.3601,15.2844,15.9415,15.525,15.3588,15.3071,309.05,-0.885062,0.400731,0.275371,0.20398,0.152425,0.386472,0.273576,0.202251,0.159729
SDSS,15.841,15.0876,14.7847,14.626,15.7207,15.0864,14.7778,14.6577,309.052,1.11606,0.260129,0.178754,0.132411,0.0989446,0.250873,0.177588,0.131289,0.103686
SDSS,15.9733,15.4811,15.3229,15.2593,15.9047,15.4866,15.3206,15.2853,309.052,1.19027,0.250715,0.172285,0.127619,0.0953638,0.241794,0.171161,0.126537,0.0999336
SDSS,18.4799,17.9941,17.8301,17.7364,18.4265,17.9898,17.8272,17.7737,309.053,0.725861,0.236245,0.162341,0.120253,0.0898597,0.227838,0.161282,0.119234,0.0941657
SDSS,18.7519,18.2899,18.1437,18.07,18.6815,18.2947,18.1476,18.0869,309.053,1.17693,0.253473,0.17418,0.129023,0.096413,0.244454,0.173044,0.12793,0.101033
SDSS,18.3479,17.8889,17.748,17.6885,18.2956,17.8879,17.745,17.7158,309.053,1.2323,0.239826,0.164802,0.122077,0.0912221,0.231293,0.163728,0.121042,0.0955934
SDSS,17.8319,17.2336,17.0014,16.866,17.7375,17.2339,16.9951,16.9102,309.055,0.760762,0.23747,0.163183,0.120877,0.0903259,0.22902,0.162119,0.119853,0.0946543
SDSS,17.5962,17.1406,16.9828,16.925,17.5134,17.141,16.9912,16.9585,309.055,1.16953,0.254727,0.175042,0.129661,0.0968897,0.245663,0.1739,0.128562,0.101533
SDSS,17.7647,17.327,17.1763,17.1336,17.6905,17.3235,17.1929,17.1495,309.056,1.12685,0.259331,0.178205,0.132005,0.098641,0.250103,0.177043,0.130886,0.103368
SDSS,18.3395,17.5914,17.3255,17.1917,18.2231,17.5909,17.3412,17.2303,309.056,0.26638,0.270149,0.185639,0.137511,0.102756,0.260536,0.184428,0.136346,0.10768
SDSS,18.7636,18.099,17.8481,17.695,18.6904,18.0883,17.8232,17.7026,309.057,-0.892599,0.403514,0.277284,0.205397,0.153483,0.389156,0.275476,0.203656,0.160838
SDSS,17.9272,17.3179,17.1186,17.0239,17.838,17.316,17.1114,17.0538,309.058,1.18271,0.25147,0.172804,0.128003,0.0956509,0.242522,0.171677,0.126918,0.100235
SDSS,18.0012,17.3769,17.1859,17.0645,17.9252,17.3835,17.1769,17.1288,309.058,0.713795,0.234898,0.161415,0.119568,0.0893473,0.226539,0.160363,0.118554,0.0936288
SDSS,18.1126,17.5839,17.4001,17.3206,18.0291,17.5875,17.4173,17.3522,309.058,0.226978,0.272686,0.187382,0.138803,0.103721,0.262983,0.18616,0.137626,0.108691
SDSS,17.7865,17.3204,17.1708,17.1095,17.7252,17.3233,17.1804,17.14,309.06,1.15444,0.256882,0.176523,0.130758,0.0977096,0.247742,0.175372,0.12965,0.102392
SDSS,18.8214,18.1328,17.8792,17.7678,18.7141,18.1332,17.9059,17.8074,309.06,0.240618,0.271705,0.186708,0.138303,0.103348,0.262037,0.185491,0.137131,0.1083
SDSS,18.38,17.6531,17.4053,17.2317,18.2633,17.6409,17.3907,17.2961,309.06,-0.0569051,0.295335,0.202946,0.150331,0.112336,0.284826,0.201623,0.149057,0.117719
SDSS,18.9531,18.4549,18.2778,18.1952,18.9054,18.4457,18.2668,18.2184,309.061,0.707076,0.234126,0.160885,0.119175,0.0890538,0.225795,0.159836,0.118165,0.0933212
SDSS,17.2971,16.7825,16.6131,16.522,17.2064,16.7786,16.6065,16.5468,309.062,-0.118912,0.311499,0.214054,0.15856,0.118484,0.300415,0.212658,0.157216,0.124162
SDSS,16.8621,16.1863,15.9642,15.8555,16.756,16.1882,15.9745,15.8932,309.062,1.16204,0.255288,0.175427,0.129947,0.0971032,0.246204,0.174283,0.128845,0.101756
SDSS,17.2167,16.7395,16.5589,16.4652,17.1547,16.7346,16.5612,16.5056,309.062,-0.881868,0.405511,0.278657,0.206414,0.154243,0.391082,0.276839,0.204664,0.161634
SDSS,17.4397,16.9026,16.7306,16.6234,17.3645,16.9129,16.7232,16.6645,309.062,0.718881,0.234686,0.16127,0.11946,0.0892668,0.226335,0.160218,0.118447,0.0935444
SDSS,18.4265,17.9312,17.8063,17.736,18.3422,17.9309,17.802,17.7949,309.063,-0.0507419,0.293159,0.201451,0.149224,0.111508,0.282727,0.200137,0.147959,0.116851
SDSS,17.5765,17.0978,16.9337,16.8482,17.5146,17.1125,16.9377,16.8951,309.064,1.14706,0.257085,0.176662,0.130861,0.0977867,0.247937,0.17551,0.129752,0.102473
SDSS,17.9487,17.1641,16.8871,16.7561,17.8281,17.1622,16.9082,16.7999,309.064,0.243488,0.271281,0.186417,0.138088,0.103187,0.261628,0.185202,0.136917,0.108131
SDSS,17.5316,16.8357,16.6173,16.5077,17.438,16.8442,16.6293,16.5517,309.066,0.825647,0.241848,0.166191,0.123105,0.0919908,0.233242,0.165107,0.122062,0.096399
SDSS,18.9044,18.3782,18.2053,18.1254,18.8834,18.3816,18.1945,18.1698,309.066,0.779093,0.237354,0.163104,0.120818,0.0902817,0.228908,0.16204,0.119794,0.094608
SDSS,18.3231,17.8347,17.664,17.5782,18.2653,17.8361,17.6744,17.6497,309.068,-0.915906,0.409402,0.28133,0.208394,0.155723,0.394835,0.279496,0.206628,0.163185
SDSS,17.4663,16.946,16.7559,16.6592,17.3825,16.9447,16.7584,16.6932,309.068,0.808022,0.239703,0.164718,0.122014,0.0911751,0.231174,0.163643,0.120979,0.0955442
SDSS,17.2317,16.5966,16.3855,16.2583,17.1462,16.6051,16.3785,16.2835,309.069,0.718524,0.233966,0.160775,0.119093,0.088993,0.225641,0.159727,0.118084,0.0932575
SDSS,18.8097,18.0289,17.7619,17.6269,18.6971,18.0325,17.7814,17.6522,309.071,0.787712,0.237564,0.163247,0.120925,0.0903614,0.22911,0.162183,0.1199,0.0946915
SDSS,18.8851,18.2642,18.0309,17.9029,18.8312,18.2697,18.0339,17.9541,309.071,0.398127,0.26244,0.180342,0.133587,0.0998234,0.253101,0.179165,0.132455,0.104607
SDSS,18.8344,18.3986,18.2493,18.1996,18.77,18.4066,18.2622,18.2154,309.073,1.16398,0.253222,0.174007,0.128895,0.0963173,0.244212,0.172873,0.127803,0.100933
SDSS,17.4427,16.9312,16.7675,16.685,17.3718,16.9348,16.7667,16.7216,309.073,0.743915,0.234563,0.161185,0.119397,0.0892199,0.226216,0.160134,0.118385,0.0934953
SDSS,18.7877,18.1841,17.9313,17.8223,18.727,18.1918,17.9193,17.8259,309.074,0.270728,0.268776,0.184696,0.136813,0.102234,0.259212,0.183491,0.135653,0.107133
SDSS,18.6314,17.9583,17.7031,17.5484,18.5472,17.9684,17.7076,17.6112,309.074,0.811669,0.239527,0.164597,0.121924,0.0911084,0.231004,0.163524,0.120891,0.0954743
SDSS,18.2846,17.7766,17.5821,17.4993,18.234,17.7769,17.5908,17.522,309.074,0.364641,0.264227,0.18157,0.134497,0.100503,0.254825,0.180386,0.133357,0.105319
SDSS,17.0879,16.1942,15.9108,15.735,16.9711,16.1863,15.904,15.7706,309.074,-0.878016,0.410577,0.282138,0.208992,0.15617,0.395968,0.280298,0.207221,0.163654
SDSS,18.6798,18.2237,18.0803,18.0081,18.6224,18.2256,18.0731,18.0686,309.075,0.750624,0.234641,0.161239,0.119437,0.0892495,0.226291,0.160187,0.118424,0.0935264
SDSS,18.1328,17.656,17.4926,17.4214,18.0625,17.6501,17.4932,17.423,309.075,-0.104433,0.307426,0.211255,0.156486,0.116935,0.296487,0.209877,0.15516,0.122538
SDSS,17.0072,16.1841,15.9078,15.7353,16.8956,16.1803,15.9032,15.7812,309.075,-0.0599342,0.293847,0.201924,0.149574,0.11177,0.283392,0.200607,0.148307,0.117126
SDSS,18.8205,18.3387,18.1418,18.058,18.76,18.3358,18.1522,18.1398,309.076,0.213064,0.271391,0.186493,0.138144,0.103228,0.261734,0.185277,0.136973,0.108175
SDSS,17.6427,17.0574,16.8736,16.808,17.5498,17.0651,16.8912,16.8251,309.077,0.264092,0.269087,0.184909,0.136971,0.102352,0.259512,0.183703,0.13581,0.107256
SDSS,17.2919,16.8013,16.6475,16.5654,17.2188,16.8039,16.6443,16.6013,309.077,0.776873,0.235907,0.162109,0.120081,0.0897313,0.227513,0.161052,0.119064,0.0940312
SDSS,17.6218,16.694,16.3612,16.189,17.5052,16.7117,16.387,16.2391,309.078,0.235105,0.271031,0.186245,0.13796,0.103091,0.261387,0.185031,0.136791,0.108031
SDSS,17.4528,16.8409,16.6531,16.5609,17.3621,16.8457,16.6522,16.5828,309.078,1.22193,0.238947,0.164198,0.121629,0.0908876,0.230445,0.163127,0.120598,0.0952429
SDSS,16.6356,16.0273,15.8062,15.7221,16.5372,16.0252,15.8231,15.744,309.079,0.229728,0.271308,0.186436,0.138101,0.103197,0.261654,0.18522,0.136931,0.108142
SDSS,17.0144,16.5258,16.3447,16.2622,16.9518,16.5298,16.3501,16.3,309.079,1.14666,0.25503,0.17525,0.129815,0.0970048,0.245955,0.174107,0.128715,0.101653
SDSS,18.1538,17.4676,17.2606,17.1471,17.994,17.4169,17.2063,17.1397,309.079,1.21131,0.241317,0.165826,0.122835,0.0917889,0.23273,0.164745,0.121794,0.0961874
SDSS,18.9761,18.4244,18.2462,18.1704,18.8921,18.4265,18.2594,18.1994,309.081,1.1799,0.248413,0.170703,0.126448,0.0944883,0.239574,0.16959,0.125376,0.0990162
SDSS,15.8786,15.2017,14.9797,14.8786,15.7803,15.2144,14.98,14.9031,309.081,1.14396,0.25519,0.17536,0.129897,0.0970659,0.24611,0.174216,0.128796,0.101717
SDSS,17.4276,16.7188,16.4665,16.3017,17.3096,16.7191,16.4653,16.3423,309.082,0.75536,0.234054,0.160836,0.119138,0.0890264,0.225726,0.159787,0.118128,0.0932925
SDSS,18.042,17.6582,17.5509,17.5112,18.0058,17.6636,17.5668,17.5391,309.082,1.17833,0.248596,0.170829,0.126541,0.0945579,0.239751,0.169715,0.125468,0.0990891
SDSS,16.5121,16.07,15.9132,15.8577,16.4437,16.071,15.9166,15.8823,309.082,1.19701,0.244287,0.167868,0.124347,0.0929188,0.235595,0.166773,0.123293,0.0973715
SDSS,18.9972,18.3794,18.1764,18.062,18.9283,18.3806,18.2005,18.1057,309.083,-0.0882891,0.301423,0.20713,0.15343,0.114651,0.290697,0.205779,0.15213,0.120145
SDSS,15.9677,15.0929,14.8101,14.646,15.8437,15.0815,14.7947,14.6648,309.083,-0.10034,0.305497,0.209929,0.155504,0.116201,0.294627,0.20856,0.154186,0.121769
SDSS,17.7547,17.03,16.8023,16.6816,17.6581,17.0375,16.7962,16.7182,309.084,1.12643,0.256827,0.176485,0.13073,0.0976885,0.247688,0.175334,0.129622,0.10237
SDSS,18.4929,17.997,17.8297,17.7245,18.4187,17.9819,17.8211,17.7715,309.084,-0.105149,0.307001,0.210963,0.15627,0.116773,0.296077,0.209587,0.154945,0.122369
SDSS,18.4441,17.9278,17.7368,17.6134,18.3571,17.9031,17.6735,17.5201,309.085,-0.449406,0.487928,0.335292,0.248366,0.185592,0.470567,0.333105,0.24626,0.194485
SDSS,18.4913,18.0919,17.9502,17.9003,18.4455,18.1103,17.9751,17.9596,309.086,0.233943,0.270671,0.185998,0.137777,0.102954,0.26104,0.184785,0.136609,0.107888
SDSS,17.4078,16.63,16.3606,16.1973,17.2957,16.6208,16.3477,16.2284,309.086,-0.103619,0.306354,0.210518,0.15594,0.116527,0.295453,0.209145,0.154619,0.122111
SDSS,16.6149,16.1431,16.0056,15.9326,16.5177,16.1294,15.9469,15.8754,309.09,-0.13637,0.313445,0.215391,0.15955,0.119224,0.302292,0.213986,0.158197,0.124937
SDSS,18.0043,17.51,17.3578,17.2865,17.925,17.523,17.3547,17.3194,309.09,0.789876,0.236045,0.162204,0.120152,0.0897838,0.227646,0.161146,0.119133,0.0940863
SDSS,17.9968,17.5334,17.3881,17.3214,17.8905,17.5258,17.3988,17.3624,309.09,-0.0270833,0.282901,0.194402,0.144002,0.107606,0.272834,0.193134,0.142782,0.112763
SDSS,18.8195,18.3764,18.1938,18.158,18.7295,18.3838,18.2124,18.1448,309.091,0.257942,0.268103,0.184233,0.13647,0.101978,0.258563,0.183032,0.135313,0.106864
SDSS,18.5847,18.0547,17.8858,17.7971,18.5304,18.0688,17.8918,17.8418,309.091,1.1408,0.254271,0.174728,0.129429,0.0967163,0.245223,0.173589,0.128332,0.101351
SDSS,16.8293,16.3655,16.2248,16.1585,16.7526,16.3604,16.2161,16.1811,309.091,-0.0908552,0.301265,0.207021,0.15335,0.114591,0.290545,0.205671,0.15205,0.120082
SDSS,18.8992,18.2887,18.0375,17.9079,18.8154,18.2838,18.0451,17.9465,309.091,0.309931,0.265327,0.182326,0.135057,0.100922,0.255886,0.181136,0.133912,0.105758
SDSS,16.9116,16.2475,15.9967,15.836,16.8077,16.2562,15.9851,15.8644,309.093,0.802189,0.236816,0.162734,0.120544,0.090077,0.228389,0.161672,0.119522,0.0943935
SDSS,18.6421,18.2241,18.0922,18.0266,18.5768,18.2141,18.0856,18.0574,309.093,0.780867,0.234926,0.161435,0.119582,0.0893581,0.226567,0.160382,0.118568,0.0936401
SDSS,18.9736,18.4601,18.3004,18.2149,18.8806,18.467,18.3058,18.2635,309.093,1.1247,0.256048,0.175949,0.130334,0.0973921,0.246937,0.174802,0.129229,0.102059
SDSS,18.9899,18.3962,18.183,18.0795,18.8567,18.2618,18.0509,17.9064,309.094,0.219963,0.270494,0.185876,0.137687,0.102887,0.260869,0.184664,0.13652,0.107817
SDSS,18.9056,18.3238,18.0953,17.9755,18.8184,18.3223,18.101,18.0257,309.094,0.322199,0.264186,0.181541,0.134476,0.100488,0.254785,0.180358,0.133336,0.105303
SDSS,18.727,18.2692,18.1278,18.0632,18.6278,18.2687,18.1436,18.0807,309.094,-0.133722,0.313065,0.21513,0.159356,0.119079,0.301925,0.213727,0.158006,0.124786
SDSS,18.9221,18.3383,18.1458,18.0395,18.8281,18.3399,18.1345,18.0324,309.095,-0.931404,0.41851,0.287589,0.21303,0.159187,0.403618,0.285713,0.211224,0.166816
SDSS,16.4676,15.9777,15.8343,15.7713,16.385,15.9944,15.8275,15.794,309.095,0.814887,0.237833,0.163433,0.121062,0.0904639,0.229371,0.162367,0.120036,0.094799
SDSS,16.9298,16.2987,16.0982,16.0017,16.8249,16.2945,16.1031,16.0248,309.095,0.319948,0.264189,0.181544,0.134478,0.100489,0.254789,0.18036,0.133338,0.105304
SDSS,16.3089,15.8164,15.673,15.5979,16.2339,15.8246,15.6656,15.629,309.096,1.22537,0.236212,0.162319,0.120237,0.0898474,0.227807,0.16126,0.119218,0.0941529
SDSS,18.0619,17.5684,17.4059,17.3061,17.9292,17.4863,17.2921,17.208,309.096,-0.940119,0.418605,0.287654,0.213078,0.159224,0.40371,0.285778,0.211272,0.166853
SDSS,18.274,17.7508,17.5947,17.5168,18.188,17.7521,17.6012,17.5717,309.096,-0.0209269,0.280677,0.192874,0.14287,0.10676,0.270689,0.191616,0.141659,0.111876
SDSS,18.8009,18.3827,18.2352,18.1985,18.7004,18.3801,18.2528,18.2336,309.096,0.233022,0.269817,0.185411,0.137342,0.102629,0.260216,0.184202,0.136178,0.107547
SDSS,18.5087,17.7879,17.5601,17.4099,18.4082,17.7852,17.5347,17.4473,309.097,-0.0998902,0.303951,0.208867,0.154717,0.115613,0.293136,0.207505,0.153406,0.121153
SDSS,18.7571,18.1795,17.993,17.8968,18.6394,18.1735,18.0232,17.9303,309.098,0.345568,0.261552,0.179732,0.133135,0.0994858,0.252245,0.17856,0.132007,0.104253
SDSS,17.3001,16.7497,16.5963,16.5273,17.2078,16.7488,16.59,16.5539,309.098,-0.128256,0.312075,0.21445,0.158853,0.118703,0.300971,0.213051,0.157506,0.124391
SDSS,18.8171,18.3662,18.222,18.1532,18.7876,18.3723,18.2209,18.1352,309.098,-0.174459,0.319484,0.219541,0.162624,0.121521,0.308116,0.21811,0.161246,0.127345
SDSS,15.7199,15.0491,14.8374,14.7139,15.6157,15.0372,14.8312,14.741,309.098,-0.0560308,0.289212,0.198739,0.147215,0.110007,0.278921,0.197443,0.145967,0.115278
SDSS,16.8426,16.4447,16.3257,16.2746,16.7935,16.4513,16.3174,16.3021,309.098,1.14383,0.252991,0.173849,0.128778,0.0962296,0.243989,0.172715,0.127686,0.100841
SDSS,16.6636,16.2162,16.0632,15.9884,16.5966,16.2116,16.0552,16.0234,309.099,1.17288,0.247737,0.170238,0.126103,0.094231,0.238922,0.169128,0.125034,0.0987466
SDSS,18.3794,17.7872,17.5988,17.4984,18.2959,17.7993,17.6128,17.5439,309.1,0.820746,0.238594,0.163956,0.121449,0.0907534,0.230105,0.162886,0.12042,0.0951023
SDSS,18.3896,17.7859,17.5605,17.419,18.302,17.7817,17.538,17.4763,309.1,-0.461342,0.490354,0.336958,0.2496,0.186514,0.472906,0.334761,0.247484,0.195452
SDSS,16.7133,16.2049,16.062,15.9847,16.6276,16.2169,16.0568,16.0232,309.1,0.770105,0.233468,0.160433,0.11884,0.0888036,0.225161,0.159387,0.117833,0.0930591
SDSS,18.6278,18.015,17.7861,17.6496,18.5385,18.0235,17.7951,17.6834,309.1,-0.469262,0.491401,0.337677,0.250133,0.186913,0.473915,0.335475,0.248013,0.195869
SDSS,18.7728,18.2945,18.1412,18.0609,18.7288,18.3033,18.1436,18.0738,309.102,-0.169166,0.318569,0.218912,0.162158,0.121173,0.307234,0.217485,0.160784,0.12698
SDSS,18.9292,18.2839,18.0631,17.9554,18.8622,18.2978,18.0718,17.9746,309.104,-0.890134,0.424427,0.291655,0.216042,0.161438,0.409325,0.289753,0.214211,0.169174
SDSS,18.5325,17.9386,17.7541,17.6623,18.4774,17.9358,17.7546,17.7045,309.105,0.365079,0.258459,0.177606,0.131561,0.0983094,0.249263,0.176448,0.130446,0.10302
SDSS,17.6828,17.3001,17.1856,17.1319,17.6192,17.2907,17.1778,17.1673,309.106,-0.08062,0.295419,0.203004,0.150374,0.112368,0.284907,0.20168,0.1491,0.117752
SDSS,16.9966,16.4404,16.2724,16.192,16.905,16.4374,16.2736,16.2285,309.106,0.360639,0.258894,0.177905,0.131783,0.098475,0.249682,0.176745,0.130666,0.103194
SDSS,16.958,16.3297,16.1541,16.0601,16.8604,16.3267,16.1452,16.0802,309.107,0.410274,0.253416,0.174141,0.128994,0.0963912,0.244399,0.173005,0.127901,0.10101
SDSS,18.649,18.3242,18.2034,18.1524,18.5793,18.3121,18.1852,18.1671,309.107,0.269295,0.265227,0.182257,0.135006,0.100883,0.255789,0.181068,0.133861,0.105718
SDSS,17.7329,17.1295,16.939,16.8456,17.62,17.1232,16.9323,16.8642,309.107,-0.945807,0.42117,0.289417,0.214384,0.160199,0.406183,0.287529,0.212567,0.167876
SDSS,18.5874,17.7913,17.5143,17.3253,18.46,17.7923,17.4936,17.3675,309.109,-0.45399,0.491653,0.337851,0.250262,0.187009,0.474159,0.335648,0.24814,0.19597
SDSS,16.827,16.2187,15.9816,15.8571,16.7304,16.2138,15.9862,15.8911,309.109,-0.01959,0.278477,0.191362,0.14175,0.105923,0.268568,0.190114,0.140549,0.110999
SDSS,15.8717,15.3665,15.2074,15.1286,15.7883,15.3735,15.2028,15.1537,309.109,1.17443,0.246231,0.169203,0.125337,0.0936581,0.237469,0.1681,0.124274,0.0981462
SDSS,18.5953,18.1155,17.9423,17.8555,18.5231,18.1229,17.9506,17.9146,309.11,1.16308,0.24862,0.170845,0.126553,0.0945668,0.239773,0.169731,0.12548,0.0990984
SDSS,16.489,15.8209,15.6431,15.5507,16.3929,15.8096,15.6216,15.5631,309.11,-0.110498,0.306817,0.210836,0.156176,0.116703,0.295899,0.209461,0.154852,0.122295
SDSS,16.8465,16.3368,16.1821,16.1027,16.7717,16.3375,16.1794,16.1434,309.11,1.13203,0.25336,0.174102,0.128965,0.0963698,0.244345,0.172967,0.127872,0.100988
SDSS,18.5791,17.9013,17.6508,17.5138,18.5251,17.8913,17.6604,17.5511,309.111,-0.878929,0.429764,0.295322,0.218758,0.163468,0.414471,0.293396,0.216904,0.171301
SDSS,18.819,18.3059,18.1439,18.072,18.6989,18.291,18.1497,18.0976,309.112,0.300156,0.263629,0.181159,0.134192,0.100276,0.254248,0.179977,0.133055,0.105081
SDSS,17.1662,16.5157,16.3123,16.2169,17.0524,16.4987,16.3081,16.2426,309.112,-0.96845,0.423072,0.290724,0.215352,0.160923,0.408018,0.288828,0.213527,0.168634
