survey,CFA4P1-B,CFA4P1-V,CFA4P1-r,CFA4P1-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P1-B_AV,CFA4P1-V_AV,CFA4P1-r_AV,CFA4P1-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
CFA4,16.2581,15.6307,15.4267,15.2591,15.8662,15.4369,15.2814,15.2491,156.785,71.4475,0.322978,0.244242,0.20024,0.147265,0.288139,0.203968,0.150791,0.119088
CFA4,17.0744,16.3941,16.1462,15.9415,16.6342,16.1239,15.935,15.8719,156.728,71.3342,0.308302,0.233143,0.191141,0.140573,0.275045,0.194699,0.143939,0.113676
CFA4,16.523,15.6196,15.2478,14.9623,15.9819,15.2669,14.9875,14.8821,156.71,71.4538,0.324606,0.245473,0.201249,0.148007,0.28959,0.204995,0.151551,0.119688
CFA4,16.6297,15.9159,15.6638,15.4582,16.1645,15.6402,15.4437,15.3874,156.707,71.3323,0.308724,0.233463,0.191403,0.140766,0.275422,0.194966,0.144136,0.113832
CFA4,17.5015,16.863,16.6504,16.477,17.0382,16.6203,16.4518,16.423,156.607,71.363,0.314756,0.238024,0.195143,0.143516,0.280803,0.198775,0.146952,0.116056
CFA4,18.1134,17.2575,16.938,16.6892,17.6009,16.9512,16.6962,16.5806,129.049,0.618519,0.142514,0.107772,0.0883559,0.0649807,0.127141,0.0900006,0.0665363,0.0525474
CFA4,15.8341,15.3648,15.2504,15.1569,15.5354,15.2687,15.1661,15.1727,129.045,0.682927,0.141288,0.106844,0.0875958,0.0644217,0.126047,0.0892263,0.0659639,0.0520954
CFA4,17.6512,16.9671,16.7545,16.5934,17.1978,16.7462,16.5818,16.5507,129.043,0.776474,0.145559,0.110075,0.090244,0.0663693,0.129858,0.0919238,0.0679581,0.0536703
CFA4,18.1823,17.5196,17.291,17.1193,17.7558,17.2985,17.1252,17.0747,129.041,0.697288,0.141796,0.107229,0.0879109,0.0646534,0.126501,0.0895473,0.0662012,0.0522828
CFA4,15.9643,15.3611,15.1955,15.0591,15.5855,15.2056,15.0686,15.0448,129.029,0.738898,0.145119,0.109741,0.0899709,0.0661684,0.129465,0.0916456,0.0677525,0.0535079
CFA4,18.2264,17.4875,17.2557,17.0421,17.8988,17.5046,17.341,17.2866,129.024,0.764081,0.146911,0.111096,0.0910818,0.0669854,0.131063,0.0927772,0.068589,0.0541685
CFA4,16.5178,15.7093,15.4219,15.1922,16.0168,15.4243,15.1938,15.1148,129.018,0.65883,0.142712,0.107921,0.0884787,0.065071,0.127318,0.0901256,0.0666288,0.0526204
CFA4,18.3641,17.7377,17.5764,17.4367,17.9357,17.5493,17.4234,17.4223,129.018,0.745418,0.147009,0.111171,0.0911429,0.0670303,0.131151,0.0928394,0.068635,0.0542049
CFA4,17.3348,16.5848,16.3594,16.1425,16.8745,16.3589,16.1513,16.0746,129.014,0.725269,0.146591,0.110855,0.0908834,0.0668396,0.130778,0.0925752,0.0684397,0.0540506
CFA4,16.4948,15.8628,15.6716,15.5116,16.0987,15.6909,15.5312,15.4997,129.009,0.783769,0.149307,0.112909,0.0925676,0.0680781,0.133201,0.0942906,0.0697079,0.0550522
CFA4,16.5766,15.8424,15.5924,15.3919,16.1126,15.5898,15.3896,15.3199,129.001,0.633293,0.142383,0.107672,0.0882745,0.0649208,0.127024,0.0899177,0.066475,0.052499
CFA4,16.6208,15.9879,15.8159,15.6684,16.2198,15.8269,15.6856,15.6588,129,0.777115,0.150391,0.113729,0.0932397,0.0685724,0.134169,0.0949753,0.070214,0.0554519
CFA4,15.8464,15.3231,15.1906,15.0764,15.5084,15.1916,15.0843,15.0822,128.999,0.745266,0.14977,0.113259,0.0928544,0.0682891,0.133614,0.0945828,0.0699239,0.0552228
CFA4,16.4564,15.7175,15.4739,15.2875,16.0007,15.4826,15.2978,15.2445,128.997,0.733336,0.149463,0.113027,0.0926644,0.0681494,0.133341,0.0943893,0.0697808,0.0551098
CFA4,18.6897,17.8783,17.5535,17.308,18.1796,17.5478,17.3174,17.2246,128.993,0.667648,0.146314,0.110645,0.0907118,0.0667133,0.130531,0.0924003,0.0683104,0.0539485
CFA4,17.753,17.1833,17.0209,16.8874,17.3773,17.0091,16.8769,16.8577,128.993,0.660315,0.145593,0.1101,0.0902647,0.0663845,0.129888,0.0919448,0.0679737,0.0536826
CFA4,16.1727,15.5964,15.4298,15.278,15.8129,15.4436,15.2871,15.2527,128.975,0.744426,0.153305,0.115932,0.095046,0.0699009,0.136768,0.0968152,0.0715743,0.0565262
CFA4,15.6247,15.0884,14.9431,14.8335,15.2803,14.9418,14.8391,14.8331,128.956,0.740216,0.154816,0.117075,0.0959828,0.0705899,0.138116,0.0977694,0.0722798,0.0570833
CFA4,17.516,16.7882,16.5553,16.3674,17.0248,16.5101,16.3239,16.219,128.946,0.654274,0.150474,0.113791,0.0932908,0.06861,0.134242,0.0950273,0.0702525,0.0554823
CFA4,17.5457,16.7938,16.5278,16.329,17.0407,16.5002,16.3101,16.243,128.929,0.696998,0.154108,0.116539,0.095544,0.0702672,0.137484,0.0973225,0.0719493,0.0568224
CFA4,16.4565,15.8365,15.6314,15.4618,16.0682,15.6501,15.4781,15.4208,128.928,0.750604,0.156505,0.118352,0.0970298,0.0713599,0.139622,0.098836,0.0730682,0.057706
CFA4,16.3716,15.893,15.7787,15.6913,16.0146,15.7262,15.6492,15.6648,128.927,0.638004,0.151229,0.114362,0.0937592,0.0689545,0.134916,0.0955044,0.0706052,0.0557609
CFA4,17.7871,17.1607,16.9545,16.8085,17.3375,16.9414,16.7897,16.7529,128.923,0.716935,0.154922,0.117155,0.0960489,0.0706385,0.138211,0.0978368,0.0723295,0.0571226
CFA4,16.5996,16.003,15.8299,15.6896,16.222,15.8386,15.7069,15.6935,128.919,0.760218,0.156543,0.118381,0.0970538,0.0713775,0.139657,0.0988603,0.0730862,0.0577202
CFA4,18.2741,17.6867,17.5243,17.3775,17.8806,17.509,17.3632,17.3454,128.908,0.747267,0.155762,0.11779,0.0965692,0.0710211,0.13896,0.0983667,0.0727213,0.057432
CFA4,18.0711,17.3257,17.08,16.8455,17.6412,17.0853,16.8849,16.817,128.907,0.767849,0.156731,0.118523,0.0971705,0.0714633,0.139825,0.0989792,0.0731741,0.0577896
CFA4,16.6282,16.1012,15.9452,15.8196,16.2972,15.9603,15.8361,15.8226,128.905,0.773871,0.157149,0.118839,0.0974291,0.0716535,0.140197,0.0992426,0.0733689,0.0579435
CFA4,16.8295,16.2505,16.0635,15.9065,16.4273,16.0306,15.8662,15.8301,128.902,0.671459,0.153749,0.116268,0.0953215,0.0701035,0.137164,0.0970958,0.0717817,0.05669
CFA4,16.8441,15.9621,15.6416,15.3816,16.2579,15.6135,15.3464,15.2317,128.901,0.624068,0.151995,0.114942,0.0942341,0.0693038,0.135599,0.0959881,0.0709629,0.0560433
CFA4,17.5934,16.9716,16.7868,16.6511,17.161,16.7418,16.6067,16.5789,128.889,0.679639,0.15388,0.116367,0.0954027,0.0701632,0.137281,0.0971785,0.0718429,0.0567383
CFA4,18.0383,17.5141,17.3528,17.2367,17.694,17.3446,17.2491,17.2247,128.888,0.729153,0.154294,0.11668,0.0956592,0.0703519,0.13765,0.0974399,0.0720361,0.0568909
CFA4,18.4806,17.7064,17.4297,17.1586,18.0071,17.4968,17.26,17.163,276.81,51.1253,0.132997,0.100575,0.0824559,0.0606416,0.118651,0.0839907,0.0620933,0.0490385
CFA4,16.8755,16.1385,15.881,15.6665,16.3983,15.8895,15.6936,15.6302,276.807,51.057,0.132791,0.100419,0.0823281,0.0605476,0.118467,0.0838605,0.0619971,0.0489625
CFA4,16.3586,15.762,15.5835,15.4312,15.9512,15.583,15.4532,15.4305,276.805,51.2131,0.122681,0.0927735,0.0760598,0.0559376,0.109447,0.0774756,0.0572767,0.0452346
CFA4,17.8114,17.0725,16.8161,16.6333,17.3052,16.8134,16.6396,16.5807,276.791,51.0798,0.135064,0.102138,0.0837371,0.0615839,0.120495,0.0852958,0.0630582,0.0498005
CFA4,15.6434,15.1016,14.9338,14.7985,15.2736,14.9358,14.8214,14.8062,276.789,51.0712,0.134736,0.10189,0.0835339,0.0614344,0.120202,0.0850889,0.0629051,0.0496797
CFA4,17.9504,17.3091,17.0633,16.834,17.476,17.0557,16.866,16.8061,276.779,51.2107,0.125443,0.0948626,0.0777725,0.0571972,0.111912,0.0792201,0.0585665,0.0462532
CFA4,17.5832,16.6631,16.2646,15.9279,17.0238,16.2942,15.9714,15.8233,276.779,51.0587,0.135082,0.102152,0.0837484,0.0615922,0.120511,0.0853073,0.0630667,0.0498072
CFA4,16.1907,15.3998,15.1199,14.9125,15.6809,15.1244,14.9279,14.8615,276.773,51.0607,0.135618,0.102557,0.0840808,0.0618366,0.120989,0.0856459,0.0633169,0.0500049
CFA4,16.8674,16.188,15.9573,15.7467,16.4081,15.9604,15.7794,15.7238,276.766,51.205,0.127098,0.0961142,0.0787986,0.0579518,0.113388,0.0802654,0.0593392,0.0468634
CFA4,17.8811,16.9981,16.6733,16.4493,17.3471,16.6866,16.4566,16.3713,276.766,51.0796,0.136956,0.103569,0.0849103,0.0624467,0.122183,0.0864909,0.0639416,0.0504983
CFA4,18.6554,18.0141,17.794,17.5615,18.2172,17.7589,17.5899,17.5404,276.757,51.1783,0.131602,0.0995198,0.0815907,0.0600053,0.117406,0.0831094,0.0614418,0.048524
CFA4,18.1789,17.6668,17.4873,17.332,17.8064,17.4704,17.3487,17.3298,276.749,51.1935,0.130349,0.098572,0.0808136,0.0594338,0.116288,0.0823179,0.0608566,0.0480618
CFA4,16.3268,15.7339,15.549,15.4011,15.9316,15.558,15.4364,15.4128,276.748,51.2117,0.128513,0.0971842,0.0796758,0.058597,0.114651,0.0811589,0.0599998,0.0473852
CFA4,18.2829,17.6138,17.3531,17.1459,17.8134,17.3452,17.1656,17.1046,276.723,51.1627,0.135673,0.102598,0.0841144,0.0618613,0.121038,0.0856801,0.0633423,0.0500249
CFA4,16.5867,15.8153,15.5504,15.374,16.0901,15.56,15.3969,15.347,276.723,51.1835,0.132965,0.100551,0.0824359,0.0606269,0.118622,0.0839703,0.0620782,0.0490266
CFA4,18.4029,17.7728,17.5666,17.4083,17.972,17.5558,17.4031,17.3622,276.718,51.2036,0.130417,0.0986237,0.080856,0.0594649,0.116349,0.082361,0.0608885,0.048087
CFA4,18.7232,18.1777,17.9843,17.8285,18.3239,17.9593,17.8296,17.8104,276.711,51.0648,0.141001,0.106627,0.0874178,0.0642908,0.125791,0.089045,0.0658299,0.0519895
CFA4,16.1532,15.6262,15.4521,15.319,15.7944,15.4481,15.3266,15.2978,276.705,51.0852,0.141514,0.107015,0.087736,0.0645248,0.126249,0.0893691,0.0660695,0.0521787
CFA4,16.0661,15.5763,15.4246,15.3111,15.7226,15.417,15.3197,15.3035,276.697,51.1048,0.141723,0.107174,0.0878657,0.0646202,0.126436,0.0895013,0.0661672,0.0522559
CFA4,18.2759,17.4878,17.2239,16.9973,17.7376,17.2114,17.0206,16.9445,276.69,51.2022,0.131121,0.099156,0.0812925,0.0597859,0.116977,0.0828056,0.0612172,0.0483466
CFA4,18.1046,17.4085,17.1937,17.0091,17.7401,17.2506,17.074,17.0008,276.687,51.0734,0.143198,0.108289,0.0887799,0.0652925,0.127751,0.0904325,0.0668556,0.0527996
CFA4,17.6372,16.9727,16.7472,16.5191,17.2158,16.7547,16.5669,16.4835,276.683,51.1773,0.134106,0.101414,0.0831434,0.0611472,0.11964,0.084691,0.062611,0.0494474
CFA4,16.7585,16.002,15.7445,15.5627,16.2829,15.7616,15.6062,15.5479,276.682,51.2137,0.130308,0.0985416,0.0807887,0.0594155,0.116252,0.0822925,0.0608379,0.048047
CFA4,16.8106,16.331,16.1793,16.0822,16.6062,16.2549,16.1225,16.0802,276.667,51.1169,0.142346,0.107645,0.0882518,0.0649041,0.126991,0.0898945,0.0664579,0.0524855
CFA4,18.2486,17.5134,17.2218,16.9615,17.7626,17.2152,16.9905,16.898,276.666,51.1666,0.136022,0.102862,0.0843312,0.0620207,0.121349,0.0859009,0.0635055,0.0501538
CFA4,18.5812,17.8572,17.5997,17.3585,18.1001,17.5802,17.3946,17.3234,276.66,51.1457,0.140097,0.105944,0.0868575,0.0638787,0.124985,0.0884742,0.0654079,0.0516563
CFA4,17.3111,16.3511,15.9899,15.705,16.7059,15.9713,15.711,15.5917,276.66,51.0681,0.146623,0.110879,0.0909032,0.0668541,0.130806,0.0925953,0.0684545,0.0540623
CFA4,18.6646,18.027,17.8496,17.6655,18.2178,17.8208,17.6833,17.6608,276.659,51.1606,0.137409,0.103911,0.0851908,0.0626529,0.122586,0.0867765,0.0641528,0.050665
CFA4,17.5779,16.9468,16.7524,16.6233,17.1536,16.7355,16.6077,16.5765,276.659,51.1808,0.134018,0.101347,0.0830889,0.0611071,0.119562,0.0846355,0.06257,0.049415
CFA4,18.5752,17.8921,17.6517,17.4201,18.1756,17.6627,17.4704,17.4254,276.649,51.1766,0.134815,0.101949,0.0835825,0.0614701,0.120272,0.0851383,0.0629417,0.0497085
CFA4,17.2571,16.5527,16.324,16.1236,16.7776,16.2988,16.1123,16.038,276.649,51.0831,0.147761,0.11174,0.091609,0.0673732,0.131822,0.0933142,0.068986,0.0544821
CFA4,18.1682,17.5817,17.4097,17.3022,17.7645,17.4316,17.2852,17.2605,276.635,51.1118,0.146207,0.110564,0.0906455,0.0666646,0.130436,0.0923328,0.0682605,0.0539091
CFA4,17.6314,17.0691,16.88,16.724,17.2436,16.8578,16.719,16.6812,276.624,51.0523,0.154662,0.116958,0.0958872,0.0705195,0.137978,0.097672,0.0722077,0.0570265
CFA4,17.4259,16.8143,16.6327,16.4764,17.0102,16.6259,16.4927,16.4561,276.617,51.1926,0.13348,0.10094,0.0827551,0.0608616,0.119081,0.0842955,0.0623186,0.0492164
CFA4,18.5588,17.6908,17.3457,17.1102,17.9918,17.3723,17.1482,17.0657,276.617,51.2202,0.130241,0.0984904,0.0807467,0.0593846,0.116192,0.0822497,0.0608062,0.048022
CFA4,17.8779,17.2078,16.9706,16.7962,17.412,16.9934,16.8256,16.8039,276.614,51.1727,0.136926,0.103546,0.0848916,0.0624329,0.122156,0.0864718,0.0639275,0.0504871
CFA4,18.5502,17.9247,17.696,17.5018,18.0912,17.6692,17.4978,17.4388,276.613,51.0735,0.155687,0.117733,0.0965227,0.0709869,0.138893,0.0983193,0.0726863,0.0574044
CFA4,17.6576,16.8824,16.5576,16.2824,17.1564,16.5371,16.2905,16.1904,276.613,51.1109,0.148894,0.112596,0.0923115,0.0678898,0.132833,0.0940298,0.069515,0.0548999
CFA4,16.4726,15.8564,15.6556,15.4848,16.0448,15.6284,15.478,15.4366,276.612,51.0837,0.154459,0.116805,0.0957617,0.0704272,0.137798,0.0975442,0.0721132,0.0569518
CFA4,18.5547,17.8419,17.5726,17.3586,18.0759,17.5358,17.3185,17.2401,276.609,51.0781,0.156169,0.118098,0.0968219,0.071207,0.139323,0.0986242,0.0729116,0.0575824
CFA4,16.3052,15.7002,15.4918,15.3244,15.9071,15.5004,15.3542,15.3169,276.606,51.1805,0.135577,0.102526,0.0840554,0.0618179,0.120953,0.08562,0.0632978,0.0499898
CFA4,18.0111,17.0511,16.6451,16.3661,17.4018,16.6644,16.4063,16.2898,276.602,51.2127,0.130671,0.0988158,0.0810135,0.0595808,0.116575,0.0825215,0.0610071,0.0481807
CFA4,18.3178,17.6468,17.4556,17.2844,17.8525,17.4518,17.2871,17.2497,276.595,51.1954,0.133515,0.100966,0.0827765,0.0608774,0.119112,0.0843173,0.0623348,0.0492292
CFA4,17.4271,16.7617,16.5512,16.3634,16.9933,16.5545,16.407,16.3667,276.592,51.1872,0.134925,0.102033,0.0836508,0.0615204,0.12037,0.0852079,0.0629931,0.0497492
CFA4,15.8092,15.2032,15.0194,14.8786,15.3854,15.0003,14.8727,14.8522,276.579,51.1079,0.154351,0.116723,0.0956945,0.0703778,0.137701,0.0974758,0.0720626,0.0569119
CFA4,16.0823,15.5377,15.3624,15.2049,15.7318,15.3709,15.2416,15.207,276.577,51.1756,0.138354,0.104626,0.0857767,0.0630838,0.12343,0.0873733,0.064594,0.0510135
CFA4,18.0714,17.235,16.9369,16.7005,17.6764,17.0528,16.8307,16.7382,276.576,51.1787,0.137636,0.104083,0.0853319,0.0627567,0.122789,0.0869203,0.0642591,0.050749
CFA4,17.0899,16.3408,16.0918,15.8667,16.6038,16.0856,15.8878,15.8171,181.249,40.9708,0.0459144,0.0347213,0.028466,0.0209351,0.0409616,0.0289959,0.0214363,0.0169294
CFA4,17.5911,16.8262,16.5516,16.2651,17.1231,16.5536,16.3062,16.1912,189.804,11.1947,0.103129,0.0779884,0.0639383,0.0470229,0.0920048,0.0651284,0.0481486,0.0380257
CFA4,16.4739,15.7453,15.5134,15.349,15.999,15.52,15.3778,15.3294,189.799,11.1799,0.101006,0.0763829,0.0626221,0.0460549,0.0901108,0.0637877,0.0471575,0.0372429
CFA4,15.7751,15.2082,15.0586,14.9307,15.3962,15.0517,14.9401,14.925,189.788,11.0885,0.084934,0.0642287,0.0526575,0.0387266,0.0757722,0.0536376,0.0396537,0.0313167
CFA4,16.5615,15.963,15.7739,15.6354,16.1356,15.7464,15.6163,15.5748,189.666,11.1179,0.086824,0.0656579,0.0538292,0.0395883,0.0774583,0.0548312,0.0405361,0.0320136
CFA4,16.8971,16.1527,15.9165,15.7329,16.3972,15.8821,15.7195,15.6505,189.663,11.1073,0.0855906,0.0647252,0.0530645,0.0390259,0.0763579,0.0540523,0.0399602,0.0315588
CFA4,16.2688,15.6944,15.5779,15.4589,15.9133,15.5977,15.4708,15.4554,104.378,20.4448,0.274703,0.207736,0.170311,0.125254,0.245071,0.173481,0.128252,0.101288
CFA4,17.5776,16.941,16.7882,16.6236,17.2987,16.8523,16.6853,16.6299,104.378,20.4299,0.27919,0.211128,0.173092,0.127299,0.249073,0.176314,0.130347,0.102942
CFA4,17.5692,16.6881,16.4156,16.1679,17.0045,16.3967,16.1324,16.0292,104.376,20.4789,0.268226,0.202838,0.166295,0.122301,0.239293,0.169391,0.125228,0.0988998
CFA4,17.1654,16.6616,16.5665,16.4845,16.8158,16.5317,16.4475,16.4369,104.375,20.4904,0.265986,0.201144,0.164907,0.121279,0.237294,0.167976,0.124183,0.0980739
CFA4,16.3868,15.3812,15.0297,14.7607,15.7779,15.0351,14.7582,14.6426,104.368,20.5077,0.262477,0.19849,0.162731,0.119679,0.234164,0.16576,0.122544,0.0967801
CFA4,18.2858,17.4968,17.3194,17.1835,17.7767,17.3807,17.2281,17.1965,104.368,20.5158,0.260194,0.196763,0.161315,0.118638,0.232127,0.164318,0.121478,0.0959381
CFA4,17.213,16.4267,16.228,16.0448,16.6956,16.2059,16.0294,15.9815,104.365,20.4685,0.273774,0.207033,0.169734,0.12483,0.244242,0.172894,0.127818,0.100945
CFA4,18.1511,17.5637,17.412,17.276,17.7791,17.4176,17.2758,17.2648,104.361,20.523,0.260057,0.19666,0.161231,0.118576,0.232005,0.164232,0.121415,0.0958878
CFA4,18.1694,17.3135,17.0389,16.7995,17.6466,17.0563,16.8097,16.7276,104.359,20.355,0.304322,0.230134,0.188674,0.138759,0.271495,0.192186,0.142081,0.112209
CFA4,17.7381,17.1107,16.9686,16.8046,17.2723,16.9259,16.7899,16.7822,104.355,20.4867,0.271691,0.205458,0.168443,0.12388,0.242383,0.171578,0.126846,0.100177
CFA4,17.0143,16.0375,15.7309,15.4313,16.4162,15.7185,15.4113,15.2885,104.354,20.3809,0.299919,0.226804,0.185944,0.136751,0.267567,0.189405,0.140025,0.110586
CFA4,17.8803,17.2186,17.0765,16.9176,17.4386,17.0287,16.8862,16.8594,104.351,20.3715,0.302247,0.228565,0.187387,0.137813,0.269643,0.190875,0.141112,0.111444
CFA4,16.0975,15.5761,15.4703,15.3703,15.7513,15.4382,15.331,15.3135,104.341,20.4149,0.291216,0.220223,0.180548,0.132783,0.259802,0.183909,0.135962,0.107376
CFA4,16.5145,15.8555,15.6931,15.5545,16.1582,15.7527,15.6073,15.581,104.337,20.4816,0.276877,0.20938,0.171659,0.126245,0.24701,0.174854,0.129267,0.10209
CFA4,16.4564,15.9536,15.8436,15.7222,16.1575,15.8747,15.7731,15.7695,104.337,20.522,0.266883,0.201822,0.165462,0.121688,0.238094,0.168542,0.124601,0.0984045
CFA4,16.1139,15.4633,15.3116,15.1838,15.7004,15.3031,15.1642,15.142,104.336,20.4712,0.279951,0.211704,0.173564,0.127647,0.249753,0.176795,0.130702,0.103223
CFA4,17.7746,17.137,16.9725,16.8288,17.3442,16.9486,16.7965,16.7547,104.335,20.4432,0.285321,0.215765,0.176894,0.130095,0.254543,0.180186,0.133209,0.105203
CFA4,16.7001,16.1722,16.0601,15.9593,16.3188,16.0152,15.9169,15.9081,104.33,20.4839,0.277601,0.209927,0.172107,0.126575,0.247656,0.175311,0.129605,0.102357
CFA4,16.6706,16.152,16.0484,15.9513,16.3327,16.0375,15.9216,15.9258,104.328,20.4185,0.292074,0.220872,0.18108,0.133174,0.260568,0.184451,0.136362,0.107693
CFA4,17.6318,16.9803,16.8062,16.6599,17.1441,16.7483,16.6108,16.6038,104.327,20.5183,0.270211,0.204338,0.167525,0.123205,0.241063,0.170644,0.126155,0.0996315
CFA4,17.0041,16.4167,16.265,16.1137,16.6246,16.2394,16.0993,16.0474,104.324,20.513,0.271814,0.205551,0.168519,0.123936,0.242493,0.171656,0.126903,0.100223
CFA4,17.505,16.6212,16.3231,16.099,16.9052,16.2868,16.056,15.9619,104.322,20.4599,0.285083,0.215585,0.176746,0.129986,0.254331,0.180036,0.133098,0.105115
CFA4,17.7796,17.261,17.1392,17.0624,17.395,17.0889,16.9977,16.9726,104.32,20.4454,0.288066,0.217841,0.178595,0.131347,0.256992,0.18192,0.134491,0.106215
CFA4,16.0378,15.5034,15.388,15.2884,15.6841,15.3674,15.2577,15.239,104.319,20.451,0.2873,0.217261,0.17812,0.130997,0.256309,0.181436,0.134133,0.105933
CFA4,17.4883,16.8851,16.7462,16.621,17.0726,16.7079,16.5591,16.5472,104.317,20.3861,0.301972,0.228357,0.187217,0.137687,0.269398,0.190701,0.140983,0.111342
CFA4,16.9195,16.1639,15.9535,15.7667,16.4075,15.9369,15.7655,15.7131,104.316,20.5221,0.272731,0.206245,0.169088,0.124355,0.243312,0.172236,0.127332,0.100561
CFA4,16.2861,15.7377,15.6021,15.4756,15.9007,15.5561,15.4187,15.3936,104.312,20.3958,0.299505,0.226492,0.185688,0.136563,0.267198,0.189144,0.139832,0.110433
CFA4,17.1544,16.6311,16.5221,16.4284,16.7768,16.4862,16.3834,16.3695,104.309,20.4118,0.29597,0.223818,0.183496,0.13495,0.264043,0.186911,0.138181,0.109129
CFA4,17.052,16.4823,16.3551,16.2355,16.6489,16.3143,16.1784,16.1561,104.308,20.3805,0.303865,0.229788,0.18839,0.13855,0.271087,0.191897,0.141867,0.11204
CFA4,16.5042,15.9197,15.7637,15.6104,16.1135,15.7361,15.5623,15.5199,104.306,20.3604,0.309209,0.233829,0.191704,0.140987,0.275854,0.195272,0.144362,0.114011
CFA4,16.2237,15.6679,15.529,15.4109,15.8343,15.4887,15.3588,15.3206,104.295,20.3969,0.297703,0.225129,0.18457,0.135741,0.26559,0.188006,0.138991,0.109769
CFA4,15.754,15.2028,15.0778,14.9704,15.3902,15.0637,14.9371,14.9266,104.294,20.4431,0.290757,0.219876,0.180264,0.132574,0.259393,0.183619,0.135748,0.107207
CFA4,16.6504,16.1086,15.9793,15.8782,16.3137,15.9994,15.8689,15.8391,104.292,20.4404,0.291167,0.220186,0.180518,0.132761,0.259759,0.183878,0.135939,0.107358
CFA4,17.9809,16.9967,16.6868,16.4028,17.3337,16.6833,16.3777,16.235,104.283,20.436,0.291872,0.220719,0.180955,0.133082,0.260388,0.184324,0.136268,0.107618
CFA4,16.1194,15.5961,15.4818,15.3791,15.7641,15.4517,15.3403,15.3261,104.282,20.4079,0.29544,0.223417,0.183167,0.134709,0.263571,0.186576,0.137934,0.108934
CFA4,16.3045,15.8436,15.7827,15.7023,16.0941,15.7858,15.6647,15.6631,104.281,20.4993,0.283742,0.214571,0.175915,0.129375,0.253135,0.179189,0.132472,0.104621
CFA4,16.4238,15.8104,15.6555,15.5053,16.0169,15.6226,15.459,15.4179,104.275,20.3508,0.305724,0.231194,0.189543,0.139398,0.272746,0.193071,0.142735,0.112726
CFA4,17.8691,17.1627,16.9928,16.832,17.5227,17.0676,16.8764,16.816,104.271,20.523,0.283369,0.214289,0.175683,0.129205,0.252802,0.178954,0.132298,0.104483
CFA4,17.9579,16.9737,16.6339,16.3563,17.2619,16.5722,16.2912,16.177,104.267,20.3539,0.303374,0.229417,0.188086,0.138327,0.270649,0.191587,0.141638,0.111859
CFA4,18.0904,17.3915,17.1757,17.1478,17.4359,17.035,16.8893,16.868,104.264,20.4902,0.288365,0.218067,0.178781,0.131483,0.257259,0.182109,0.134631,0.106325
CFA4,17.6913,17.0871,16.9322,16.825,17.3521,16.9621,16.8134,16.7713,104.255,20.4173,0.294519,0.222721,0.182596,0.134289,0.262749,0.185995,0.137504,0.108594
CFA4,17.3415,16.7225,16.5676,16.4061,16.9325,16.5459,16.3899,16.3491,104.255,20.5071,0.28873,0.218343,0.179007,0.131649,0.257585,0.182339,0.134801,0.10646
CFA4,16.8868,16.3134,16.1969,16.0973,16.4773,16.1507,16.03,16.0075,104.255,20.3814,0.297534,0.225001,0.184466,0.135664,0.265439,0.187899,0.138912,0.109706
CFA4,17.2095,16.611,16.4668,16.354,16.8118,16.4398,16.3089,16.2821,104.253,20.4133,0.295044,0.223118,0.182922,0.134528,0.263217,0.186327,0.137749,0.108788
CFA4,16.5861,16.0192,15.9017,15.795,16.2533,15.9148,15.7979,15.7806,104.251,20.4955,0.290752,0.219872,0.180261,0.132571,0.259388,0.183616,0.135745,0.107205
CFA4,17.5254,16.9046,16.7293,16.58,17.1328,16.7555,16.5984,16.5346,104.247,20.4475,0.293728,0.222123,0.182106,0.133928,0.262044,0.185496,0.137135,0.108303
CFA4,16.9803,16.3186,16.1466,15.9971,16.5922,16.149,15.9857,15.9655,104.247,20.4527,0.293521,0.221966,0.181978,0.133834,0.261859,0.185365,0.137038,0.108227
CFA4,16.2842,15.7572,15.6376,15.5453,15.9402,15.6181,15.513,15.5033,104.244,20.4633,0.293992,0.222322,0.182269,0.134049,0.262279,0.185662,0.137258,0.1084
CFA4,17.4723,16.9286,16.8175,16.7269,17.0861,16.7684,16.6759,16.6704,104.243,20.4226,0.295895,0.223761,0.183449,0.134916,0.263977,0.186864,0.138146,0.109102
CFA4,18.1832,17.2631,16.9415,16.6774,17.5684,16.8846,16.6209,16.5186,104.237,20.4045,0.297157,0.224716,0.184232,0.135492,0.265103,0.187661,0.138735,0.109567
CFA4,17.4932,16.8872,16.7291,16.5759,17.1382,16.7402,16.5825,16.5405,104.235,20.5186,0.293271,0.221777,0.181822,0.13372,0.261636,0.185207,0.136921,0.108134
CFA4,18.0015,17.3825,17.2383,17.1112,17.5178,17.1493,17.025,16.998,104.235,20.3976,0.297323,0.224841,0.184334,0.135567,0.26525,0.187766,0.138813,0.109628
CFA4,17.4772,16.9307,16.7801,16.6358,17.1181,16.7969,16.6659,16.6413,104.231,20.4309,0.297648,0.225087,0.184536,0.135715,0.26554,0.187971,0.138964,0.109748
CFA4,18.0193,17.4161,17.2516,17.0834,17.614,17.238,17.0908,17.0647,104.23,20.4743,0.297164,0.224721,0.184236,0.135495,0.265109,0.187665,0.138739,0.10957
CFA4,17.7721,17.0862,16.9088,16.7811,17.3092,16.8707,16.7035,16.6835,104.223,20.3499,0.299038,0.226138,0.185398,0.13635,0.266781,0.188849,0.139614,0.110261
